tx	gene_id	MCIC_FC_2024_111	MCIC_FD_2024_105	MCIC_FD_2024_204	MCIC_MD_2024_109	MCIC_MD_2024_113	MCIC_MD_2024_116
gnl|WGS:JAKSZP|L0F63_001329-T1_mrna	L0F63_001329	482.675	481.491	485.591	482.104	479.109	475.558
unassigned_transcript_328	L0F63_001340	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_001341-T1_mrna	L0F63_001341	587.67	586.485	590.589	587.096	584.103	580.529
unassigned_transcript_329	L0F63_001356	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_001357-T1_mrna	L0F63_001357	938.668	937.478	941.583	938.096	935.099	931.527
gnl|WGS:JAKSZP|L0F63_001358-T1_mrna	L0F63_001358	2180.668	2179.478	2183.583	2180.096	2177.099	2173.527
gnl|WGS:JAKSZP|L0F63_001359-T1_mrna	L0F63_001359	30.325	30.188	31.034	30.167	30.068	30.047
gnl|WGS:JAKSZP|L0F63_001360-T1_mrna	L0F63_001360	606.669	605.484	609.589	606.096	603.103	599.529
unassigned_transcript_330	L0F63_001390	7.876	7.396	7.979	7.741	7.617	8.16
gnl|WGS:JAKSZP|L0F63_001401-T1_mrna	L0F63_001401	965.668	964.478	968.583	965.096	962.099	958.527
gnl|WGS:JAKSZP|L0F63_001402-T1_mrna	L0F63_001402	527.673	526.489	530.59	527.096	524.104	520.542
unassigned_transcript_331	L0F63_001447	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_001460-T1_mrna	L0F63_001460	1579.668	1578.478	1582.583	1579.096	1576.099	1572.527
unassigned_transcript_332	L0F63_001476	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_001477-T1_mrna	L0F63_001477	267.122	265.982	269.967	266.593	263.693	260.581
gnl|WGS:JAKSZP|L0F63_001478-T1_mrna	L0F63_001478	393.695	392.528	396.621	393.133	390.145	386.653
gnl|WGS:JAKSZP|L0F63_001497-T1_mrna	L0F63_001497	611.669	610.481	614.589	611.096	608.103	604.528
unassigned_transcript_333	L0F63_001498	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_001499-T1_mrna	L0F63_001499	479.675	478.492	482.591	479.104	476.111	472.561
gnl|WGS:JAKSZP|L0F63_001596-T1_mrna	L0F63_001596	647.669	646.478	650.585	647.096	644.102	640.528
gnl|WGS:JAKSZP|L0F63_001597-T1_mrna	L0F63_001597	551.671	550.488	554.589	551.096	548.103	544.535
gnl|WGS:JAKSZP|L0F63_001598-T1_mrna	L0F63_001598	1040.668	1039.478	1043.583	1040.096	1037.099	1033.527
unassigned_transcript_334	L0F63_001617	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_001635-T1_mrna	L0F63_001635	702.669	701.478	705.585	702.096	699.099	695.527
gnl|WGS:JAKSZP|L0F63_001656-T1_mrna	L0F63_001656	2198.668	2197.478	2201.583	2198.096	2195.099	2191.527
gnl|WGS:JAKSZP|L0F63_001657-T1_mrna	L0F63_001657	695.669	694.478	698.585	695.096	692.099	688.527
gnl|WGS:JAKSZP|L0F63_001658-T1_mrna	L0F63_001658	79.22	78.864	80.88	79.235	77.54	76.678
unassigned_transcript_335	L0F63_001676	8.825	8.563	8.639	8.739	8.731	8.941
unassigned_transcript_336	L0F63_001677	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_001694-T1_mrna	L0F63_001694	1370.668	1369.478	1373.583	1370.096	1367.099	1363.527
unassigned_transcript_337	L0F63_001695	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_001696-T1_mrna	L0F63_001696	173.376	172.458	175.94	172.963	170.456	168.112
gnl|WGS:JAKSZP|L0F63_001731-T1_mrna	L0F63_001731	70.652	70.353	72.174	70.636	69.165	68.458
gnl|WGS:JAKSZP|L0F63_001763-T1_mrna	L0F63_001763	240.437	239.337	243.233	239.913	237.104	234.139
gnl|WGS:JAKSZP|L0F63_001780-T1_mrna	L0F63_001780	1670.668	1669.478	1673.583	1670.096	1667.099	1663.527
unassigned_transcript_338	L0F63_001781	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_001794-T1_mrna	L0F63_001794	974.668	973.478	977.583	974.096	971.099	967.527
gnl|WGS:JAKSZP|L0F63_001809-T1_mrna	L0F63_001809	104.867	104.355	106.896	104.821	102.796	101.517
gnl|WGS:JAKSZP|L0F63_001821-T1_mrna	L0F63_001821	1496.668	1495.478	1499.583	1496.096	1493.099	1489.527
gnl|WGS:JAKSZP|L0F63_001822-T1_mrna	L0F63_001822	581.67	580.485	584.589	581.096	578.103	574.53
gnl|WGS:JAKSZP|L0F63_001829-T1_mrna	L0F63_001829	545.671	544.488	548.589	545.096	542.103	538.537
unassigned_transcript_339	L0F63_001830	8.899	8.691	8.807	8.856	8.874	9.059
unassigned_transcript_340	L0F63_001831	9.577	9.474	9.433	9.397	9.525	9.566
gnl|WGS:JAKSZP|L0F63_001856-T1_mrna	L0F63_001856	1052.668	1051.478	1055.583	1052.096	1049.099	1045.527
gnl|WGS:JAKSZP|L0F63_001857-T1_mrna	L0F63_001857	3818.668	3817.478	3821.583	3818.096	3815.099	3811.527
gnl|WGS:JAKSZP|L0F63_001871-T1_mrna	L0F63_001871	264.153	263.021	266.99	263.619	260.725	257.629
gnl|WGS:JAKSZP|L0F63_001872-T1_mrna	L0F63_001872	1550.668	1549.478	1553.583	1550.096	1547.099	1543.527
gnl|WGS:JAKSZP|L0F63_001927-T1_mrna	L0F63_001927	1079.668	1078.478	1082.583	1079.096	1076.099	1072.527
gnl|WGS:JAKSZP|L0F63_001935-T1_mrna	L0F63_001935	1520.668	1519.478	1523.583	1520.096	1517.099	1513.527
unassigned_transcript_341	L0F63_001936	8.724	8.409	8.455	8.617	8.6	8.803
gnl|WGS:JAKSZP|L0F63_001951-T1_mrna	L0F63_001951	243.402	242.286	246.2	242.866	240.045	237.063
gnl|WGS:JAKSZP|L0F63_001952-T1_mrna	L0F63_001952	791.669	790.478	794.583	791.096	788.099	784.527
gnl|WGS:JAKSZP|L0F63_001953-T1_mrna	L0F63_001953	470.677	469.495	473.596	470.104	467.113	463.567
gnl|WGS:JAKSZP|L0F63_002013-T1_mrna	L0F63_002013	293.936	292.761	296.802	293.409	290.459	287.245
gnl|WGS:JAKSZP|L0F63_002039-T1_mrna	L0F63_002039	164.832	163.947	167.373	164.457	161.969	159.775
unassigned_transcript_342	L0F63_002040	7.624	7.292	7.889	7.58	7.448	8.002
gnl|WGS:JAKSZP|L0F63_002052-T1_mrna	L0F63_002052	362.725	361.558	365.638	362.176	359.186	355.753
gnl|WGS:JAKSZP|L0F63_002088-T1_mrna	L0F63_002088	461.677	460.495	464.597	461.107	458.114	454.569
gnl|WGS:JAKSZP|L0F63_002105-T1_mrna	L0F63_002105	3938.668	3937.478	3941.583	3938.096	3935.099	3931.527
unassigned_transcript_343	L0F63_002106	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_344	L0F63_002123	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_002143-T1_mrna	L0F63_002143	773.669	772.478	776.583	773.096	770.099	766.527
gnl|WGS:JAKSZP|L0F63_002157-T1_mrna	L0F63_002157	422.683	421.508	425.611	422.113	419.128	415.606
unassigned_transcript_345	L0F63_002158	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_002159-T1_mrna	L0F63_002159	4712.668	4711.478	4715.583	4712.096	4709.099	4705.527
gnl|WGS:JAKSZP|L0F63_002173-T1_mrna	L0F63_002173	359.727	358.561	362.639	359.181	356.191	352.765
gnl|WGS:JAKSZP|L0F63_002174-T1_mrna	L0F63_002174	43.526	43.428	44.689	43.51	42.857	42.601
gnl|WGS:JAKSZP|L0F63_002205-T1_mrna	L0F63_002205	466.677	465.495	469.596	466.105	463.114	459.568
gnl|WGS:JAKSZP|L0F63_002206-T1_mrna	L0F63_002206	416.686	415.512	419.611	416.118	413.133	409.615
unassigned_transcript_346	L0F63_002228	9.68	9.592	9.534	9.51	9.63	9.655
gnl|WGS:JAKSZP|L0F63_002240-T1_mrna	L0F63_002240	633.669	632.48	636.586	633.096	630.102	626.528
unassigned_transcript_347	L0F63_002252	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_002253-T1_mrna	L0F63_002253	593.669	592.485	596.589	593.096	590.103	586.529
gnl|WGS:JAKSZP|L0F63_002274-T1_mrna	L0F63_002274	1505.668	1504.478	1508.583	1505.096	1502.099	1498.527
gnl|WGS:JAKSZP|L0F63_002321-T1_mrna	L0F63_002321	533.673	532.489	536.59	533.096	530.104	526.539
unassigned_transcript_348	L0F63_002360	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_002373-T1_mrna	L0F63_002373	137.817	137.039	140.199	137.568	135.238	133.469
gnl|WGS:JAKSZP|L0F63_002374-T1_mrna	L0F63_002374	50.902	50.738	52.147	50.931	49.948	49.57
gnl|WGS:JAKSZP|L0F63_002387-T1_mrna	L0F63_002387	213.929	212.914	216.666	213.452	210.73	207.975
gnl|WGS:JAKSZP|L0F63_002388-T1_mrna	L0F63_002388	288.962	287.797	291.829	288.441	285.496	282.295
gnl|WGS:JAKSZP|L0F63_002389-T1_mrna	L0F63_002389	168.624	167.716	171.173	168.229	165.743	163.457
gnl|WGS:JAKSZP|L0F63_002400-T1_mrna	L0F63_002400	974.668	973.478	977.583	974.096	971.099	967.527
gnl|WGS:JAKSZP|L0F63_002407-T1_mrna	L0F63_002407	158.225	157.359	160.753	157.899	155.434	153.35
unassigned_transcript_349	L0F63_002419	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_002443-T1_mrna	L0F63_002443	434.681	433.503	437.603	434.111	431.124	427.591
gnl|WGS:JAKSZP|L0F63_002444-T1_mrna	L0F63_002444	299.905	298.731	302.774	299.374	296.42	293.181
gnl|WGS:JAKSZP|L0F63_002455-T1_mrna	L0F63_002455	2350.668	2349.478	2353.583	2350.096	2347.099	2343.527
gnl|WGS:JAKSZP|L0F63_002470-T1_mrna	L0F63_002470	587.67	586.485	590.589	587.096	584.103	580.529
gnl|WGS:JAKSZP|L0F63_002471-T1_mrna	L0F63_002471	479.675	478.492	482.591	479.104	476.111	472.561
unassigned_transcript_350	L0F63_002488	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_002489-T1_mrna	L0F63_002489	1046.668	1045.478	1049.583	1046.096	1043.099	1039.527
unassigned_transcript_351	L0F63_002501	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_002502-T1_mrna	L0F63_002502	256.237	255.11	259.057	255.691	252.833	249.765
gnl|WGS:JAKSZP|L0F63_002515-T1_mrna	L0F63_002515	192.571	191.579	195.226	192.115	189.482	186.943
gnl|WGS:JAKSZP|L0F63_002528-T1_mrna	L0F63_002528	1268.668	1267.478	1271.583	1268.096	1265.099	1261.527
unassigned_transcript_352	L0F63_002529	8.313	7.904	8.117	8.291	8.147	8.492
unassigned_transcript_353	L0F63_002530	8.997	8.84	8.942	8.973	9.032	9.158
unassigned_transcript_354	L0F63_002561	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_355	L0F63_002585	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_356	L0F63_002596	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_002597-T1_mrna	L0F63_002597	1115.668	1114.478	1118.583	1115.096	1112.099	1108.527
gnl|WGS:JAKSZP|L0F63_002619-T1_mrna	L0F63_002619	803.669	802.478	806.583	803.096	800.099	796.527
gnl|WGS:JAKSZP|L0F63_002627-T1_mrna	L0F63_002627	1252.668	1251.478	1255.583	1252.096	1249.099	1245.527
gnl|WGS:JAKSZP|L0F63_002628-T1_mrna	L0F63_002628	5513.668	5512.478	5516.583	5513.096	5510.099	5506.527
gnl|WGS:JAKSZP|L0F63_002642-T1_mrna	L0F63_002642	554.67	553.488	557.589	554.096	551.103	547.535
gnl|WGS:JAKSZP|L0F63_002657-T1_mrna	L0F63_002657	683.669	682.478	686.585	683.096	680.1	676.527
unassigned_transcript_357	L0F63_002671	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_358	L0F63_002672	8.997	8.84	8.942	8.973	9.032	9.158
gnl|WGS:JAKSZP|L0F63_002683-T1_mrna	L0F63_002683	2069.668	2068.478	2072.583	2069.096	2066.099	2062.527
gnl|WGS:JAKSZP|L0F63_002707-T1_mrna	L0F63_002707	2612.668	2611.478	2615.583	2612.096	2609.099	2605.527
unassigned_transcript_359	L0F63_002717	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_002726-T1_mrna	L0F63_002726	1703.668	1702.478	1706.583	1703.096	1700.099	1696.527
gnl|WGS:JAKSZP|L0F63_002727-T1_mrna	L0F63_002727	1127.668	1126.478	1130.583	1127.096	1124.099	1120.527
gnl|WGS:JAKSZP|L0F63_002728-T1_mrna	L0F63_002728	1795.668	1794.478	1798.583	1795.096	1792.099	1788.527
gnl|WGS:JAKSZP|L0F63_002761-T1_mrna	L0F63_002761	369.717	368.551	372.635	369.168	366.173	362.725
gnl|WGS:JAKSZP|L0F63_002805-T1_mrna	L0F63_002805	617.669	616.48	620.589	617.096	614.103	610.528
unassigned_transcript_360	L0F63_002815	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_361	L0F63_002824	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_002825-T1_mrna	L0F63_002825	1311.668	1310.478	1314.583	1311.096	1308.099	1304.527
gnl|WGS:JAKSZP|L0F63_002836-T1_mrna	L0F63_002836	147.953	147.164	150.439	147.657	145.266	143.327
unassigned_transcript_362	L0F63_002851	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_363	L0F63_002852	8.313	7.904	8.117	8.291	8.147	8.492
unassigned_transcript_364	L0F63_002868	8.899	8.691	8.807	8.856	8.874	9.059
unassigned_transcript_365	L0F63_002879	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_002943-T1_mrna	L0F63_002943	911.668	910.478	914.583	911.096	908.099	904.527
gnl|WGS:JAKSZP|L0F63_002977-T1_mrna	L0F63_002977	797.669	796.478	800.583	797.096	794.099	790.527
gnl|WGS:JAKSZP|L0F63_002985-T1_mrna	L0F63_002985	102.295	101.808	104.292	102.267	100.255	99.03
gnl|WGS:JAKSZP|L0F63_002999-T1_mrna	L0F63_002999	1919.668	1918.478	1922.583	1919.096	1916.099	1912.527
unassigned_transcript_366	L0F63_003009	8.724	8.409	8.455	8.617	8.6	8.803
gnl|WGS:JAKSZP|L0F63_003010-T1_mrna	L0F63_003010	857.668	856.478	860.583	857.096	854.099	850.527
gnl|WGS:JAKSZP|L0F63_003023-T1_mrna	L0F63_003023	659.669	658.478	662.585	659.096	656.101	652.528
unassigned_transcript_367	L0F63_003024	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003049-T1_mrna	L0F63_003049	467.677	466.495	470.596	467.104	464.114	460.568
gnl|WGS:JAKSZP|L0F63_003077-T1_mrna	L0F63_003077	262.173	261.044	265.006	261.635	258.751	255.662
gnl|WGS:JAKSZP|L0F63_003085-T1_mrna	L0F63_003085	1844.668	1843.478	1847.583	1844.096	1841.099	1837.527
unassigned_transcript_368	L0F63_003108	8.825	8.563	8.639	8.739	8.731	8.941
unassigned_transcript_369	L0F63_003118	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003134-T1_mrna	L0F63_003134	893.668	892.478	896.583	893.096	890.099	886.527
gnl|WGS:JAKSZP|L0F63_003145-T1_mrna	L0F63_003145	732.669	731.478	735.585	732.096	729.099	725.527
gnl|WGS:JAKSZP|L0F63_003161-T1_mrna	L0F63_003161	127.823	127.128	130.089	127.621	125.364	123.753
gnl|WGS:JAKSZP|L0F63_003172-T1_mrna	L0F63_003172	494.675	493.491	497.591	494.102	491.107	487.551
gnl|WGS:JAKSZP|L0F63_003193-T1_mrna	L0F63_003193	482.675	481.491	485.591	482.104	479.109	475.558
gnl|WGS:JAKSZP|L0F63_003201-T1_mrna	L0F63_003201	1064.668	1063.478	1067.583	1064.096	1061.099	1057.527
gnl|WGS:JAKSZP|L0F63_003213-T1_mrna	L0F63_003213	1559.668	1558.478	1562.583	1559.096	1556.099	1552.527
unassigned_transcript_370	L0F63_003226	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_371	L0F63_003242	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003243-T1_mrna	L0F63_003243	2168.668	2167.478	2171.583	2168.096	2165.099	2161.527
gnl|WGS:JAKSZP|L0F63_003257-T1_mrna	L0F63_003257	854.668	853.478	857.583	854.096	851.099	847.527
unassigned_transcript_372	L0F63_003258	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_373	L0F63_003278	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003287-T1_mrna	L0F63_003287	33.744	33.613	34.586	33.585	33.374	33.282
gnl|WGS:JAKSZP|L0F63_003298-T1_mrna	L0F63_003298	4196.668	4195.478	4199.583	4196.096	4193.099	4189.527
unassigned_transcript_374	L0F63_003306	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_003320-T1_mrna	L0F63_003320	4763.668	4762.478	4766.583	4763.096	4760.099	4756.527
gnl|WGS:JAKSZP|L0F63_003325-T1_mrna	L0F63_003325	586.67	585.485	589.589	586.096	583.103	579.529
gnl|WGS:JAKSZP|L0F63_003348-T1_mrna	L0F63_003348	1076.668	1075.478	1079.583	1076.096	1073.099	1069.527
gnl|WGS:JAKSZP|L0F63_003360-T1_mrna	L0F63_003360	1430.668	1429.478	1433.583	1430.096	1427.099	1423.527
unassigned_transcript_375	L0F63_003372	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_376	L0F63_003428	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_377	L0F63_003437	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003438-T1_mrna	L0F63_003438	821.669	820.478	824.583	821.096	818.099	814.527
unassigned_transcript_378	L0F63_003448	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003449-T1_mrna	L0F63_003449	2576.668	2575.478	2579.583	2576.096	2573.099	2569.527
gnl|WGS:JAKSZP|L0F63_003458-T1_mrna	L0F63_003458	311.853	310.676	314.729	311.318	308.361	305.063
gnl|WGS:JAKSZP|L0F63_003490-T1_mrna	L0F63_003490	674.669	673.478	677.585	674.096	671.101	667.528
unassigned_transcript_379	L0F63_003544	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003552-T1_mrna	L0F63_003552	497.675	496.491	500.591	497.102	494.107	490.55
gnl|WGS:JAKSZP|L0F63_003553-T1_mrna	L0F63_003553	1142.668	1141.478	1145.583	1142.096	1139.099	1135.527
unassigned_transcript_380	L0F63_003597	9.298	9.176	9.18	9.182	9.312	9.35
gnl|WGS:JAKSZP|L0F63_003660-T1_mrna	L0F63_003660	46.15	46.059	47.369	46.18	45.391	45.096
gnl|WGS:JAKSZP|L0F63_003670-T1_mrna	L0F63_003670	1961.668	1960.478	1964.583	1961.096	1958.099	1954.527
gnl|WGS:JAKSZP|L0F63_003679-T1_mrna	L0F63_003679	287.967	286.804	290.834	287.446	284.502	281.307
gnl|WGS:JAKSZP|L0F63_003690-T1_mrna	L0F63_003690	277.038	275.89	279.904	276.514	273.59	270.44
gnl|WGS:JAKSZP|L0F63_003697-T1_mrna	L0F63_003697	998.668	997.478	1001.583	998.096	995.099	991.527
gnl|WGS:JAKSZP|L0F63_003706-T1_mrna	L0F63_003706	1157.668	1156.478	1160.583	1157.096	1154.099	1150.527
gnl|WGS:JAKSZP|L0F63_003715-T1_mrna	L0F63_003715	291.945	290.773	294.814	291.423	288.475	285.264
unassigned_transcript_381	L0F63_003740	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_382	L0F63_003762	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003763-T1_mrna	L0F63_003763	3931.668	3930.478	3934.583	3931.096	3928.099	3924.527
gnl|WGS:JAKSZP|L0F63_003772-T1_mrna	L0F63_003772	2744.668	2743.478	2747.583	2744.096	2741.099	2737.527
unassigned_transcript_383	L0F63_003781	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_003836-T1_mrna	L0F63_003836	37.897	37.75	38.861	37.784	37.379	37.234
gnl|WGS:JAKSZP|L0F63_003863-T1_mrna	L0F63_003863	1310.668	1309.478	1313.583	1310.096	1307.099	1303.527
gnl|WGS:JAKSZP|L0F63_003872-T1_mrna	L0F63_003872	313.847	312.671	316.721	313.309	310.352	307.043
gnl|WGS:JAKSZP|L0F63_003908-T1_mrna	L0F63_003908	159.166	158.295	161.697	158.836	156.365	154.266
unassigned_transcript_384	L0F63_003909	8.222	7.716	8.055	8.108	7.949	8.389
gnl|WGS:JAKSZP|L0F63_003917-T1_mrna	L0F63_003917	466.677	465.495	469.596	466.105	463.114	459.568
gnl|WGS:JAKSZP|L0F63_003951-T1_mrna	L0F63_003951	1226.668	1225.478	1229.583	1226.096	1223.099	1219.527
unassigned_transcript_385	L0F63_004003	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_004024-T1_mrna	L0F63_004024	112.689	112.116	114.821	112.593	110.483	109.1
gnl|WGS:JAKSZP|L0F63_004031-T1_mrna	L0F63_004031	1692.668	1691.478	1695.583	1692.096	1689.099	1685.527
gnl|WGS:JAKSZP|L0F63_004032-T1_mrna	L0F63_004032	107.446	106.92	109.522	107.393	105.336	104.036
gnl|WGS:JAKSZP|L0F63_004044-T1_mrna	L0F63_004044	123.342	122.681	125.562	123.163	120.948	119.41
gnl|WGS:JAKSZP|L0F63_004063-T1_mrna	L0F63_004063	1085.668	1084.478	1088.583	1085.096	1082.099	1078.527
gnl|WGS:JAKSZP|L0F63_004072-T1_mrna	L0F63_004072	1073.668	1072.478	1076.583	1073.096	1070.099	1066.527
unassigned_transcript_386	L0F63_004073	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_004074-T1_mrna	L0F63_004074	3452.668	3451.478	3455.583	3452.096	3449.099	3445.527
unassigned_transcript_387	L0F63_004093	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_388	L0F63_004099	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004125-T1_mrna	L0F63_004125	305.875	304.702	308.752	305.345	302.386	299.125
gnl|WGS:JAKSZP|L0F63_004147-T1_mrna	L0F63_004147	79.22	78.864	80.88	79.235	77.54	76.678
gnl|WGS:JAKSZP|L0F63_004148-T1_mrna	L0F63_004148	52.977	52.815	54.243	53.024	51.967	51.555
gnl|WGS:JAKSZP|L0F63_004177-T1_mrna	L0F63_004177	766.669	765.478	769.583	766.096	763.099	759.527
unassigned_transcript_389	L0F63_004207	8.724	8.409	8.455	8.617	8.6	8.803
gnl|WGS:JAKSZP|L0F63_004238-T1_mrna	L0F63_004238	2891.668	2890.478	2894.583	2891.096	2888.099	2884.527
gnl|WGS:JAKSZP|L0F63_004271-T1_mrna	L0F63_004271	665.669	664.478	668.585	665.096	662.101	658.528
unassigned_transcript_390	L0F63_004272	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004280-T1_mrna	L0F63_004280	1058.668	1057.478	1061.583	1058.096	1055.099	1051.527
unassigned_transcript_391	L0F63_004323	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004332-T1_mrna	L0F63_004332	875.668	874.478	878.583	875.096	872.099	868.527
gnl|WGS:JAKSZP|L0F63_004333-T1_mrna	L0F63_004333	1790.668	1789.478	1793.583	1790.096	1787.099	1783.527
gnl|WGS:JAKSZP|L0F63_004341-T1_mrna	L0F63_004341	267.122	265.982	269.967	266.593	263.693	260.581
gnl|WGS:JAKSZP|L0F63_004342-T1_mrna	L0F63_004342	209.055	208.048	211.771	208.579	205.877	203.163
gnl|WGS:JAKSZP|L0F63_004347-T1_mrna	L0F63_004347	225.68	224.616	228.44	225.185	222.425	219.584
gnl|WGS:JAKSZP|L0F63_004348-T1_mrna	L0F63_004348	1583.668	1582.478	1586.583	1583.096	1580.099	1576.527
unassigned_transcript_392	L0F63_004356	7.624	7.292	7.889	7.58	7.448	8.002
unassigned_transcript_393	L0F63_004397	8.724	8.409	8.455	8.617	8.6	8.803
unassigned_transcript_394	L0F63_004411	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_395	L0F63_004412	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_004431-T1_mrna	L0F63_004431	1559.668	1558.478	1562.583	1559.096	1556.099	1552.527
unassigned_transcript_396	L0F63_004432	8.222	7.716	8.055	8.108	7.949	8.389
gnl|WGS:JAKSZP|L0F63_004455-T1_mrna	L0F63_004455	2465.668	2464.478	2468.583	2465.096	2462.099	2458.527
gnl|WGS:JAKSZP|L0F63_004461-T1_mrna	L0F63_004461	3710.668	3709.478	3713.583	3710.096	3707.099	3703.527
gnl|WGS:JAKSZP|L0F63_004462-T1_mrna	L0F63_004462	758.669	757.478	761.583	758.096	755.099	751.527
gnl|WGS:JAKSZP|L0F63_004475-T1_mrna	L0F63_004475	98.867	98.434	100.848	98.876	96.903	95.737
gnl|WGS:JAKSZP|L0F63_004476-T1_mrna	L0F63_004476	647.669	646.478	650.585	647.096	644.102	640.528
gnl|WGS:JAKSZP|L0F63_004487-T1_mrna	L0F63_004487	218.82	217.783	221.573	218.335	215.602	212.798
gnl|WGS:JAKSZP|L0F63_004495-T1_mrna	L0F63_004495	848.668	847.478	851.583	848.096	845.099	841.527
gnl|WGS:JAKSZP|L0F63_004508-T1_mrna	L0F63_004508	1538.668	1537.478	1541.583	1538.096	1535.099	1531.527
unassigned_transcript_397	L0F63_004509	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_004521-T1_mrna	L0F63_004521	137.817	137.039	140.199	137.568	135.238	133.469
gnl|WGS:JAKSZP|L0F63_004529-T1_mrna	L0F63_004529	1385.668	1384.478	1388.583	1385.096	1382.099	1378.527
gnl|WGS:JAKSZP|L0F63_004540-T1_mrna	L0F63_004540	3404.668	3403.478	3407.583	3404.096	3401.099	3397.527
unassigned_transcript_398	L0F63_004598	9.298	9.176	9.18	9.182	9.312	9.35
unassigned_transcript_399	L0F63_004607	8.313	7.904	8.117	8.291	8.147	8.492
unassigned_transcript_400	L0F63_004614	9.68	9.592	9.534	9.51	9.63	9.655
gnl|WGS:JAKSZP|L0F63_004622-T1_mrna	L0F63_004622	77.643	77.303	79.271	77.654	76.002	75.157
gnl|WGS:JAKSZP|L0F63_004623-T1_mrna	L0F63_004623	764.669	763.478	767.583	764.096	761.099	757.527
gnl|WGS:JAKSZP|L0F63_004648-T1_mrna	L0F63_004648	721.669	720.478	724.585	721.096	718.099	714.527
unassigned_transcript_401	L0F63_004682	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004705-T1_mrna	L0F63_004705	995.668	994.478	998.583	995.096	992.099	988.527
